Date,FTSE 100,FTSE 250,FTSE 350,FTSE SmallCap,FTSE AllShare,FTSE Fledgling,FTSE AllSmall,FTSE AIM UK 50 Index,FTSE AIM 100 INDEX,FTSE AIM All-Share,Close/Last,Open_NASDAQ,High_NASDAQ,Low_NASDAQ,Index Name,Open_NIFTY,High_NIFTY,Low_NIFTY,Close_x,Start,End,Open,High,Low,Close_y,Volume,Market Cap
2021-07-29,7078.42368442,23050.45824214,4070.78527462,7351.37361191,4054.1229292,12964.33719903,5111.50794615,6643.07408105,6170.91375458,1247.22731267,15048.36,15015.3,15091.96,15004.42,NIFTY 50,15762.7,15817.35,15737.8,15778.45,2021-07-29,2021-07-30,40016.36,40542.05,39339.6592817208,39993.53,71065073251.5556,747876722584.434
2021-07-30,7032.29692355,22948.8310621,4045.79599543,7359.32289858,4030.24193753,12941.44278381,5116.26308077,6648.99756574,6189.40560384,1251.07438509,14959.9,14882.39,14990.86,14882.39,NIFTY 50,15800.6,15862.8,15744.85,15763.05,2021-07-30,2021-07-31,39990.47,42094.78,38371.2819315882,42094.78,58156415288.8889,743518127668.972
2021-08-02,7081.72041187,23208.66520372,4077.35020393,7387.33125272,4061.11780979,13019.23178864,5136.33160976,6710.78763952,6224.90629972,1257.56525391,14963.62,14959.9,15059.89,14945.13,NIFTY 50,15874.9,15892.9,15834.65,15885.15,2021-08-02,2021-08-03,39918.9567741153,40368.21,38759.76,39153.0102945366,66317530652.4444,743370673763.236
2021-08-03,7105.71800048,23289.64696077,4091.24092121,7403.66047753,4074.78571567,13095.97051214,5148.68833022,6717.76779732,6229.07342816,1258.64906891,15061.42,14997.2,15063.66,14864.53,NIFTY 50,15951.55,16146.9,15914.35,16130.75,2021-08-03,2021-08-04,39178.2156405863,39651.2080897239,37817.15,38255.05,58660971022.2222,722087350783.227
2021-08-04,7123.85539811,23347.73400589,4101.6407874,7439.88272977,4085.473589,13136.19006073,5173.37926415,6704.21248352,6225.74827577,1258.83643396,15083.39,15059.16,15117.38,15017.14,NIFTY 50,16195.25,16290.2,16176.15,16258.8,2021-08-04,2021-08-05,38200.89,39940.0460536503,37616.06,39772.4716984837,55749176732.4444,726853585219.335
2021-08-05,7120.4282708,23506.1070372,4105.03732962,7501.80207718,4089.91356724,13203.31313152,5215.55256693,6721.35512007,6207.8330253,1256.05857914,15181.64,15105.4,15184.27,15083.83,NIFTY 50,16288.95,16349.45,16210.3,16294.6,2021-08-05,2021-08-06,39740.0263355685,41286.96,37462.4960967244,40849.9509830163,59042920661.3333,740145761053.042
2021-08-06,7122.95451871,23456.16168513,4104.65686862,7469.54960083,4088.94470126,13198.20307047,5194.22580423,6736.65625631,6240.21110631,1261.58741287,15109.36,15125.74,15162.34,15063.02,NIFTY 50,16304.4,16336.75,16223.3,16238.2,2021-08-06,2021-08-07,40863.3953081991,42997.39,39960.0369301449,42792.7879027855,70411983530.6667,776250570813.442
2021-08-09,7132.29656753,23453.43606861,4108.9848625,7474.10412084,4093.19404984,13194.53869057,5197.14435525,6746.506797,6233.33312504,1261.07160175,15133.11,15136.14,15154.68,15081.75,NIFTY 50,16281.35,16320.75,16179.05,16258.25,2021-08-09,2021-08-10,43793.2456539679,46433.7851325152,42875.9153645715,46265.4742758536,74184672056.8889,842714141698.142
2021-08-10,7161.03726322,23572.04841076,4126.30061245,7492.34092138,4110.19804646,13179.69309724,5208.81597771,6764.73185766,6262.07840229,1265.34222326,15053.58,15157.37,15169.45,15010.16,NIFTY 50,16274.8,16359.25,16202.25,16280.1,2021-08-10,2021-08-11,46306.0684272656,46510.716103359,44647.9385,45543.9166642693,72283654172.4444,856134898662.806
2021-08-11,7220.13520539,23756.83254946,4160.04718805,7518.10577183,4143.15625157,13207.69181631,5226.35644403,6775.19295516,6283.40830621,1267.97954104,15027.76,15101.82,15127.78,14972.6,NIFTY 50,16327.3,16338.75,16162.55,16282.25,2021-08-11,2021-08-12,45587.9908313472,46698.7934,45384.8171681917,45670.172,65924957909.3333,865313524334.514
2021-08-12,7193.23459815,23746.76550301,4147.01626004,7580.26677218,4131.76423906,13182.19190909,5266.6783512,6778.29721509,6292.94447815,1270.81586862,15088.98,15012.6,15097.91,14956.25,NIFTY 50,16303.65,16375.5,16286.9,16364.4,2021-08-12,2021-08-13,45554.7756,46204.2838066377,43889.5745,44434.3365,80625549752.8889,843658955881.713
2021-08-13,7218.71417096,23788.45323653,4160.37057854,7572.24390581,4144.46929625,13161.10129902,5260.95087447,6757.3969915,6259.33752309,1266.21981617,15136.68,15101.84,15150.48,15079.3,NIFTY 50,16385.7,16543.6,16376.3,16529.1,2021-08-13,2021-08-14,44399.9813,47799.9721162026,44259.2683,47799.9721162026,66684585358.2222,867420364756.221
2021-08-16,7153.98485425,23712.66782331,4127.39252802,7527.0494903,4111.89168101,13139.24205332,5230.76856117,6750.94529114,6231.39902061,1260.10251596,15140.77,15090.05,15142.03,14931.15,NIFTY 50,16518.4,16589.4,16480.75,16563.05,2021-08-16,2021-08-17,47056.2741,47968.2045,45669.4815894457,45906.7425,66521713774.6063,881240961277.862
2021-08-17,7181.10766973,23693.53015919,4139.60948382,7516.41264,4123.45365849,13145.13807113,5223.90199486,6760.50288639,6237.51564911,1258.82605469,15002.83,15018.94,15062.7,14906.22,NIFTY 50,16545.25,16628.55,16495.4,16614.6,2021-08-17,2021-08-18,45942.6024,47029.5982607696,44569.5598,44569.5598,76216552899.1329,863499932236.137
2021-08-18,7169.32285027,23836.36923931,4138.53434621,7526.71554762,4122.60948683,13153.962884,5230.86510264,6858.67569996,6298.34932174,1266.30562323,14857.92,14975.02,15039.9,14846.51,NIFTY 50,16691.95,16701.85,16535.85,16568.85,2021-08-18,2021-08-19,44681.517,45892.6758,44342.7328,44856.0324,74813786339.5556,847896521850.955
2021-08-20,7087.89733034,23750.8857075,4097.36167699,7502.23097553,4082.5280513,13083.44243332,5213.25354708,6846.28321071,6279.27312639,1261.12679378,15092.57,14974.06,15103.94,14968.87,NIFTY 50,16382.5,16509.55,16376.05,16450.5,2021-08-20,2021-08-21,46753.2071,49290.6314229247,46669.4994,49270.6131478545,64823787278.2222,897465475109.447
2021-08-23,7109.01507051,23740.48772863,4107.01468242,7518.58221325,4092.12161592,13143.07082086,5225.28196031,6867.55871096,6305.87088082,1265.93285321,15312.82,15140.14,15341.47,15140.14,NIFTY 50,16592.25,16592.5,16395.7,16496.45,2021-08-23,2021-08-24,49279.9514946296,50444.796088771,49095.0049647214,49486.4032,63427233891.5556,937077207548.413
2021-08-24,7125.77900437,23886.00614412,4119.51781958,7555.80265043,4104.8446802,13161.77758445,5250.15712059,6911.23786863,6339.01246302,1272.33640268,15357.68,15338.92,15384.42,15319.55,NIFTY 50,16561.4,16647.1,16495.3,16624.6,2021-08-24,2021-08-25,49540.1129,49828.0384518632,47734.0314,47734.0314,65083046847.5524,919046656036.478
2021-08-25,7150.11923747,23986.37427336,4134.18034868,7581.96131709,4119.44138685,13167.13669441,5267.4727577,6929.71148281,6374.00949232,1279.74692374,15368.92,15384.83,15404.36,15341.92,NIFTY 50,16654,16712.45,16617.5,16634.65,2021-08-25,2021-08-26,47680.9414,49158.3894941067,47167.0213,48939.9658,60151994652.4444,906908256405.464
2021-08-26,7124.98028898,23952.39290795,4121.22998877,7564.90865365,4106.66117205,13185.06193823,5256.64332547,6931.67467422,6366.38782966,1279.478991,15278.52,15348.98,15369.28,15265.23,NIFTY 50,16627.95,16683.7,16603.4,16636.9,2021-08-26,2021-08-27,48987.1091,49327.9881,46471.708,47130.6185,63803503262.7735,889986412584.57
2021-08-27,7148.01357353,24059.72332826,4135.49400126,7599.25742042,4121.02590595,13192.02452634,5279.37877726,6925.79116917,6374.36809487,1281.18909625,15432.95,15305.75,15447.03,15292.74,NIFTY 50,16642.55,16722.05,16565.6,16705.2,2021-08-27,2021-08-28,46838.8608,49075.8157,46359.9806,49005.9495,57376285724.4444,896916691457.439
2021-08-31,7119.70391097,24102.19196986,4123.45287182,7627.46210477,4109.95878148,13242.7106777,5299.01012328,6988.07482942,6446.00374022,1292.95189958,15582.51,15601.34,15604.45,15522.78,NIFTY 50,16947.5,17153.5,16915.85,17132.2,2021-08-31,2021-09-01,46973.534,48071.2888610604,46721.1751,47225.2696,56943712625.7778,889195144813.935
2021-09-01,7149.83736337,24250.82596903,4142.37299878,7652.38378713,4128.63051449,13316.06802759,5316.9683124,7054.2532561,6518.52243657,1304.33097002,15611.57,15637.13,15696.42,15603.67,NIFTY 50,17185.6,17225.75,17055.05,17076.25,2021-09-01,2021-09-02,47131.564,48930.0114,46549.0158,48744.6322,60738599082.6667,896181279580.888
2021-09-02,7163.89610348,24226.26735305,4148.24335561,7612.60173827,4133.54120448,13370.31442935,5291.963247,7060.03121083,6540.78843814,1307.62710461,15604.25,15656.28,15681.76,15554.29,NIFTY 50,17095.4,17245.5,17059.7,17234.15,2021-09-02,2021-09-03,48829.9747,50315.5681029996,48713.4627,49318.558,68777141351.4704,933396767980.506
2021-09-03,7138.35226174,24194.60647649,4135.17529976,7587.99994403,4120.50794833,13383.59773947,5276.06715223,7075.75986184,6547.26901616,1310.1104545,15652.86,15578.96,15668.12,15554.97,NIFTY 50,17262.45,17340.1,17212.2,17323.6,2021-09-03,2021-09-04,49289.8967,50999.9809,48483.7843,49987.6365681171,75273290555.7631,938164581711.41
2021-09-07,7149.36703132,24097.48124778,4137.32089384,7580.29088888,4122.42953757,13539.69581322,5274.32970568,7029.0856594,6519.16230331,1307.50768121,15675.76,15662.3,15701.4,15610.23,NIFTY 50,17401.55,17436.5,17287,17362.1,2021-09-07,2021-09-08,52668.6218,52871.6858,43753.2266,46881.9971,82249292259.5556,939586811268.708
2021-09-08,7095.53486978,23848.88917149,4104.05205425,7545.08492953,4089.75861907,13547.89201425,5251.35104526,6970.96562786,6463.08436973,1300.62030029,15620.85,15669.01,15669.01,15528.45,NIFTY 50,17375.75,17383.4,17254.2,17353.5,2021-09-08,2021-09-09,46778.3093,47282.8692,44516.4766,45972.9463,106991221447.111,870520273386.59
2021-09-09,7024.20747147,23799.93749608,4068.80950736,7543.99769962,4055.8228079,13525.8594884,5250.16597536,6920.26029819,6432.02674819,1295.80419721,15561.05,15639.44,15675.46,15556.74,NIFTY 50,17312.85,17379.65,17302.7,17369.25,2021-09-09,2021-09-10,46051.3805,47214.4455763708,45638.965161045,46319.9526,67899230933.3333,873008832613.635
2021-09-13,7068.42797514,23775.73187589,4088.93439593,7548.07440269,4075.26599633,13595.15903416,5254.32551854,6818.99740908,6344.92686221,1285.68381963,15434.5,15545.66,15562.28,15351.7,NIFTY 50,17363.55,17378.35,17269.15,17355.3,2021-09-13,2021-09-14,46057.4156,46249.9893223148,43389.2324846557,44990.0214115884,65135996771.5556,842638247793.95
2021-09-14,7034.05898477,23687.25793805,4069.90924456,7520.64224007,4056.44727264,13596.98996948,5236.32266502,6779.25968974,6297.58830657,1277.91098248,15382.9,15505.78,15525.97,15352.06,NIFTY 50,17420.35,17438.55,17367.05,17380,2021-09-14,2021-09-15,44932.4234572582,47173.6667,44836.9850911291,47012.9104,77498384326.9129,866007100849.464
2021-09-15,7016.48908889,23432.80830939,4053.57795323,7451.10056549,4039.43866764,13566.03044666,5189.92522497,6766.10906718,6266.14264054,1273.51600367,15503.53,15419.95,15518.95,15316.4,NIFTY 50,17387.65,17532.7,17386.9,17519.45,2021-09-15,2021-09-16,47068.4868,48406.6771,46779.2756470122,48092.9703,68721306040.8889,894934521116.172
2021-09-16,7027.48291483,23632.84319144,4065.08479963,7500.9304921,4051.43817128,13567.99115429,5222.73966164,6763.28689311,6264.09112086,1272.09512532,15515.91,15452.67,15539.14,15370.88,NIFTY 50,17539.2,17644.6,17510.45,17629.5,2021-09-16,2021-09-17,48150.0101,48445.8989,47028.2465,47816.2504,59031345166.2222,901061187442.53
2021-09-17,6963.63964897,23658.94223132,4035.75558842,7507.11727565,4023.32777913,13540.83640589,5226.22932572,6797.77750464,6285.71831762,1275.69830219,15333.47,15481.43,15485.21,15291.04,NIFTY 50,17709.65,17792.95,17537.65,17585.15,2021-09-17,2021-09-18,47762.1245,48128.1642858394,46871.8919,47197.5518,53341337585.7778,895175270898.008
2021-09-20,6903.90606799,23401.71848642,3999.41430307,7429.0099555,3986.89550429,13366.48475774,5171.16709668,6726.48819469,6188.2461658,1254.95563313,15012.19,15068.65,15157.26,14821.03,NIFTY 50,17443.85,17622.75,17361.8,17396.9,2021-09-20,2021-09-21,47236.5087,47236.5087,42569.4061366076,42966.0101,72526282808.8889,840040904099.309
2021-09-21,6980.98055364,23611.39312291,4042.42648728,7469.08654787,4029.0116266,13352.87918849,5197.28878922,6782.93109593,6223.31967537,1260.09000174,15027.77,15096.97,15139.9,14986.98,NIFTY 50,17450.5,17578.35,17326.1,17562,2021-09-21,2021-09-22,42832.2783,43525.1413,39870.4791746365,40538.4344,85540318435.5556,798979735863.032
2021-09-22,7083.36895001,23784.53809665,4096.22912725,7525.06393575,4081.81281681,13428.43922939,5235.72743235,6829.06701982,6264.65069245,1268.08827256,15176.51,15073.96,15230.34,15029.9,NIFTY 50,17580.9,17610.45,17524,17546.65,2021-09-22,2021-09-23,40718.9889,43928.4276,40718.9889,43579.9729767478,101514436494.222,800930040691.038
2021-09-23,7078.35243715,23830.17994251,4095.30811547,7542.0423201,4081.24879666,13484.50992947,5248.07950663,6876.21588962,6295.58530227,1272.35703352,15316.58,15231.2,15356.92,15199.43,NIFTY 50,17670.85,17843.9,17646.55,17822.95,2021-09-23,2021-09-24,43536.0381013666,44908.0991,43121.9541,44844.228,67141167914.6667,829450862936.513
2021-09-24,7051.48168568,23608.7918472,4075.61301286,7536.19727861,4062.19919265,13487.07843892,5244.28389562,6807.56016826,6254.45169242,1266.94077126,15329.68,15222.97,15345.54,15209.16,NIFTY 50,17897.45,17947.65,17819.4,17853.2,2021-09-24,2021-09-25,44863.4232,45032.8886,40926.9377,42748.0353,68753344062.439,811470261987.588
2021-09-27,7063.3957293,23608.6264193,4081.22990051,7547.53098876,4067.81559066,13456.54597305,5251.11059085,6795.14267839,6262.37157024,1268.18871563,15204.82,15205.23,15240.58,15106.45,NIFTY 50,17932.2,17943.5,17802.9,17855.1,2021-09-27,2021-09-28,43204.9623,44237.9088382916,42262.0159,42278.3099623912,51031440797.9574,819023980137.46
2021-09-28,7028.09974023,23129.10124716,4049.37951598,7453.99748132,4035.41212971,13358.9176519,5187.47806374,6699.01790773,6179.4658246,1255.93259252,14770.3,15001.98,15040.57,14758.98,NIFTY 50,17906.45,17912.85,17576.1,17748.6,2021-09-28,2021-09-29,42111.8432825962,42732.0151,40909.3105,40909.3105,51750097181.0696,789471244170.242
2021-09-29,7108.16376028,23150.96761686,4087.85387448,7476.91606655,4072.8439338,13421.37598692,5203.87399766,6667.36567573,6161.60629579,1253.51951003,14752.89,14835.51,14914.92,14727.41,NIFTY 50,17657.95,17781.75,17608.15,17711.3,2021-09-29,2021-09-30,41004.5985,42564.9902,40902.2538,41543.6399,50405842857.7684,787462238462.269
2021-09-30,7086.42247943,23031.29215961,4073.80290552,7457.5531243,4058.96492911,13392.19837117,5190.51395626,6624.49861789,6099.34555776,1243.78205579,14689.62,14830.3,14888.22,14684.55,NIFTY 50,17718.9,17742.15,17585.35,17618.15,2021-09-30,2021-10-01,41536.5941,44032.2945,41466.7124163836,43797.5922000847,54175087118.2222,814537665339.788
2021-10-01,7027.06929646,22975.76983602,4044.02859368,7385.41753001,4028.96758013,13319.13026752,5141.49737006,6561.07075872,6041.19192499,1231.09355496,14791.87,14731.38,14830.84,14555.12,NIFTY 50,17531.9,17557.15,17452.9,17532.05,2021-10-01,2021-10-02,43767.7037695622,48388.0360154955,43346.0204319004,48080.3728383383,63060539363.5556,866976038908.821
2021-10-04,7011.00503576,22654.91697409,4026.29449615,7341.67465563,4011.08601633,13315.79300726,5112.63741439,6501.46792903,5983.78936465,1221.17522556,14472.12,14713.6,14727.6,14384.93,NIFTY 50,17615.55,17750.9,17581.35,17691.25,2021-10-04,2021-10-05,48186.6468,49425.7816918863,47004.9898224734,49176.7613,60738746936.8889,906668798743.16
2021-10-05,7077.09607743,22730.64780434,4059.88962917,7376.11534654,4044.05048745,13302.90786542,5135.03314671,6502.6059906,5964.57274206,1218.15649357,14674.15,14533.43,14763.64,14520.23,NIFTY 50,17661.35,17833.45,17640.9,17822.3,2021-10-05,2021-10-06,49273.7109,51785.3159924866,49066.9155956299,51545.0493680765,68596958151.1111,942701045366.051
2021-10-06,6995.8748426,22386.61507065,4010.66417581,7305.62914715,3995.37298075,13193.4954641,5086.33604327,6414.50401489,5883.99591676,1200.09431112,14766.75,14529.89,14775.64,14499.48,NIFTY 50,17861.5,17884.6,17613.15,17646,2021-10-06,2021-10-07,51500.0570312377,55556.8039445446,50416.7283261167,55385.4451907251,77199761550.2222,996348281000.787
2021-10-07,7078.04163588,22559.22001974,4054.91123827,7353.24733295,4038.83200664,13272.25249213,5119.33625685,6456.6872075,5929.66582303,1209.58295008,14897.13,14899.07,15010.32,14878.22,NIFTY 50,17810.55,17857.55,17763.8,17790.35,2021-10-07,2021-10-08,55315.9106745905,55315.9106745905,53519.6932258722,53809.1381710347,88802412237.1568,1023645531853.3
2021-10-08,7095.54906031,22536.17343711,4062.4427781,7386.90982203,4046.70925341,13338.25785254,5142.88270163,6465.24810519,5930.89781227,1211.49359971,14820.75,14942.36,14948.35,14805.5,NIFTY 50,17886.85,17941.85,17840.35,17895.2,2021-10-08,2021-10-09,53781.6977770077,55945.8137860063,53695.4158,53892.9323,83169587982.2222,1025574001390.98
2021-10-11,7146.84823869,22487.47408368,4085.10786442,7365.63123479,4068.11943518,13372.24414705,5129.60245922,6439.70885241,5912.40213526,1209.00962403,14713.73,14765.69,14907.57,14709.05,NIFTY 50,17867.55,18041.95,17839.1,17945.95,2021-10-11,2021-10-12,54695.9213,57736.5171717312,54559.1573,57399.2264699288,101108074300.608,1067886941557.12
2021-10-12,7130.22832793,22468.90172522,4076.67646283,7340.37395548,4059.53530235,13358.87947073,5112.70110192,6476.67541783,5903.29719517,1206.22813877,14662.11,14772.29,14784.78,14636.33,NIFTY 50,17915.8,18008.65,17864.95,17991.95,2021-10-12,2021-10-13,57399.2264699288,57556.7005954171,54375.7937245129,56035.8582546252,106240113166.629,1066872557318.12
2021-10-13,7141.82198069,22635.26877594,4087.41878801,7357.79906852,4070.1966512,13414.09619672,5125.3360347,6536.51967616,5938.15995444,1212.06300504,14774.6,14751.8,14800.83,14676.58,NIFTY 50,18097.85,18197.8,18050.75,18161.75,2021-10-13,2021-10-14,56030.571011184,57686.2403834267,54357.8456160944,57357.6067,87099681979.493,1056253205676.8
2021-10-14,7207.71293361,22860.38999332,4125.64563739,7406.2796138,4107.88265645,13447.12928606,5157.93416799,6612.97622231,6009.4532713,1225.04304327,15052.42,14925.58,15059.89,14901.59,NIFTY 50,18272.85,18350.75,18248.7,18338.55,2021-10-14,2021-10-15,57385.8884,58392.5231,56931.2841844717,57351.7384160736,74616135622.106,1085970068063.62
2021-10-18,7203.82646249,22968.7399033,4127.24463442,7446.59694949,4110.17423265,13534.08532681,5186.30365766,6673.93557718,6077.82425906,1237.41899003,15300.89,15091.58,15307.51,15074.71,NIFTY 50,18500.1,18543.15,18445.3,18477.05,2021-10-18,2021-10-19,61543.2646976432,62548.0097057128,60293.98,61953.2331,98838596113.9021,1164673652771.05
2021-10-19,7217.52877257,23054.09442513,4136.41518565,7456.61628723,4119.1849437,13541.65710139,5193.05640411,6711.38402382,6097.40542962,1239.86447668,15410.72,15349.45,15414.97,15320.62,NIFTY 50,18602.35,18604.45,18377.7,18418.75,2021-10-19,2021-10-20,62020.0126,64428.9705,61735.8207,64217.0839,85006746873.6679,1182180787104.12
2021-10-20,7223.09797528,22966.66986467,4136.27328197,7442.01524913,4118.77567883,13545.27016789,5183.52604469,6688.48654271,6086.54707586,1238.05009791,15388.71,15448,15457.11,15333.43,NIFTY 50,18439.9,18458.3,18209.35,18266.6,2021-10-20,2021-10-21,64252.7263,66931.0922919265,63641.1954,65986.3029371861,97986327751.1111,1224181952163.03
2021-10-21,7190.29812154,22917.05299119,4119.22292437,7439.85494037,4102.33011032,13510.36596409,5181.36515697,6738.91053439,6106.68418338,1241.33167715,15489.59,15365.81,15497.58,15350.5,NIFTY 50,18382.7,18384.2,18048,18178.1,2021-10-21,2021-10-22,65961.049760561,66605.5691571091,62072.1813009065,62298.0930077183,114587804017.778,1212679643295.36
2021-10-22,7204.5519429,22931.66240224,4126.41268059,7421.63256498,4108.90739309,13479.03876706,5168.71184675,6662.67387331,6047.59830547,1234.15420773,15355.07,15422.07,15474.28,15291.95,NIFTY 50,18230.7,18314.25,18034.35,18114.9,2021-10-22,2021-10-23,62196.9643857215,63656.3655805479,60156.942436435,60694.0000065083,105551377578.667,1172124092074.47
2021-10-25,7222.81893255,22941.77831115,4135.35414588,7444.30283507,4117.93400327,13498.55187368,5184.04139965,6635.89847739,6013.41798671,1228.97224576,15514.19,15417.25,15555.65,15338.49,NIFTY 50,18229.5,18241.4,17968.5,18125.4,2021-10-25,2021-10-26,60883.7730225839,63682.7975,60714.9620918292,62989.544699582,124336882773.333,1180344974286.9
2021-10-26,7277.61992781,23161.27072994,4168.16859785,7460.44333123,4149.80824605,13501.82106487,5194.73047106,6691.63111745,6049.51339653,1233.28227225,15559.49,15615.36,15710.79,15518.59,NIFTY 50,18154.5,18310.45,18099.3,18268.4,2021-10-26,2021-10-27,63072.7453348297,63270.5888338305,60055.9485,60396.4959,85019446769.7778,1174884097102.43
2021-10-27,7253.27335233,23172.03935357,4157.01954963,7439.18524431,4138.68405007,13471.10213346,5180.09357542,6641.84098142,6001.32434227,1225.96722973,15598.39,15603.16,15729.75,15578.68,NIFTY 50,18295.85,18342.05,18167.9,18210.95,2021-10-27,2021-10-28,60332.0231,61445.1325157943,58299.9809761029,58681.0152,84438787370.6667,1121518780792.29
2021-10-28,7249.46689044,23199.87458607,4156.1047352,7425.1890354,4137.54315052,13444.91705204,5170.3298111,6638.18818184,5992.80936235,1224.13673702,15778.16,15674.39,15784,15650.01,NIFTY 50,18187.65,18190.7,17799.45,17857.25,2021-10-28,2021-10-29,58437.9831,61940.1053,58239.8096,60438.7464713858,99674333809.7778,1135296673708.28
2021-10-29,7237.57182781,23106.60941248,4147.53705977,7417.66220891,4129.15859803,13434.47905867,5165.15648571,6627.20511139,5988.37585469,1223.13676994,15850.47,15638.74,15856.9,15638.74,NIFTY 50,17833.05,17915.85,17613.1,17671.65,2021-10-29,2021-10-30,60599.659573495,62945.4405655898,60340.7237393137,62220.2936637829,86787949710.2222,1160996948405.64
2021-11-01,7288.624442,23211.21792463,4174.94400779,7468.814821,4156.48388455,13482.54294537,5199.82877884,6643.37386968,6013.91231771,1228.87264159,15905.28,15879.61,15910.35,15785.31,NIFTY 50,17783.15,17954.1,17697.1,17929.65,2021-11-01,2021-11-02,61290.0815599883,62368.2576405487,59674.6104119648,61065.0310670206,76192515527.1111,1155221485093.07
2021-11-02,7274.81133946,23140.00135942,4166.16946349,7471.71643676,4148.09444079,13484.97452966,5201.78929156,6635.97357952,6020.4067816,1227.54564631,15972.49,15885.34,15988.33,15877.27,NIFTY 50,17970.9,18012.25,17847.6,17888.95,2021-11-02,2021-11-03,60939.3596554252,64070.556885056,60681.6216359717,63175.512385758,74053887693.1568,1178743364765.8
2021-11-03,7248.88514128,23116.967106,4153.20505323,7454.72257054,4135.30276666,13506.90207988,5191.07540606,6620.57150403,6012.30247999,1226.73480837,16144.5,16000.6,16157.6,15950.59,NIFTY 50,17947.95,17988.75,17757.95,17829.2,2021-11-03,2021-11-04,63167.4346496952,63445.5473433745,61652.6025079638,62941.4819910416,78078281728,1184712183020.7
2021-11-04,7279.91426622,23471.10919595,4179.06860526,7492.76961656,4160.89888509,13506.19222343,5216.090066,6718.20156894,6073.99644994,1235.46192172,16346.24,16193.22,16387.95,16169.56,NIFTY 50,17935.05,17947.55,17900.6,17916.8,2021-11-04,2021-11-05,62906.6941818476,63048.3130161769,60739.9619332311,61367.933830973,91063906304,1165914279822.19
2021-11-08,7300.40052218,23539.92090879,4190.91656296,7520.82443049,4172.82211613,13550.20116026,5235.48068413,6719.79174736,6088.65124537,1239.57039315,16336.03,16351.49,16401.93,16314,NIFTY 50,18040.2,18087.8,17836.1,18068.55,2021-11-08,2021-11-09,63278.2316396609,67669.9704,63278.2316396609,67500.0247355689,74247256679.8322,1240714967085.55
2021-11-09,7274.04260716,23367.13523921,4173.00399302,7510.61933378,4155.3953047,13508.08829254,5227.87352924,6732.41071481,6097.5157313,1241.29515068,16219.94,16389.99,16401.89,16168.63,NIFTY 50,18084.35,18112.6,17983.05,18044.25,2021-11-09,2021-11-10,67510.9194235952,68476.4201762622,66358.9336,66913.3364,87830965772.4878,1273517674317.2
2021-11-10,7340.14910936,23433.25312339,4206.29526728,7518.4905823,4187.57723207,13538.43365129,5233.69566999,6745.50486619,6115.91788233,1243.86324865,15985.57,16087.01,16224.51,15905.28,NIFTY 50,17973.45,18061.25,17915,18017.2,2021-11-10,2021-11-11,66929.4511216068,68769.9553685405,63347.5012,64871.2521613344,82515809848.8889,1261663607351.07
2021-11-11,7384.17943349,23574.04941995,4231.53428409,7546.49422741,4212.38543205,13558.40034235,5252.54346513,6724.72689662,6133.66965428,1247.31843953,16032.47,16114.05,16116.25,16019.39,NIFTY 50,17967.45,17971.35,17798.2,17873.6,2021-11-11,2021-11-12,64933.599774562,65579.5490623254,64198.9734022005,64800.3610160135,100838867968,1224666570146.1
2021-11-12,7347.9091622,23557.52135682,4213.894033,7518.77221448,4194.89458373,13570.02186483,5234.54838009,6784.38995551,6163.66520798,1252.66684125,16199.89,16078.13,16218.55,16012.78,NIFTY 50,17977.6,18123,17905.9,18102.75,2021-11-12,2021-11-13,64774.2645010658,65379.9618,62434.0079582189,64315.3636360892,71878085660.4444,1210870198644.85
2021-11-15,7351.86233978,23621.57791655,4217.78883763,7544.29057376,4199.11812426,13589.61215569,5251.75504216,6785.03629122,6179.02486463,1254.78366228,16189.12,16227.01,16256.73,16096.37,NIFTY 50,18140.95,18210.15,18071.3,18109.45,2021-11-15,2021-11-16,65499.7420066723,66263.2055839579,63539.5932680583,63715.7697756852,92914188431.2168,1228575749681.02
2021-11-16,7326.97484798,23539.70515542,4203.45031996,7515.72445535,4184.78864034,13617.9577197,5233.55042422,6720.92924188,6126.51150998,1245.20993915,16309.77,16170.29,16329.5,16156.69,NIFTY 50,18127.05,18132.65,17958.8,17999.2,2021-11-16,2021-11-17,63609.9984,63609.9984,58904.4092,60189.9985,103183520369.778,1147284421893.61
2021-11-17,7291.20228256,23434.07462378,4183.22230609,7485.96270799,4164.76989295,13559.12392913,5212.7225555,6734.35199269,6146.06229969,1246.88413865,16308.07,16329.07,16398.95,16276.77,NIFTY 50,17939.35,18022.65,17879.25,17898.65,2021-11-17,2021-11-18,60110.7041349099,60733.9861,58758.3434,60338.9249,96569006904.8889,1129909400493.67
2021-11-18,7255.96100753,23574.61707531,4171.04343055,7472.23096699,4152.79509952,13534.84115179,5203.17310154,6685.70352918,6085.53116371,1236.75137529,16482.97,16398.76,16501.92,16309.51,NIFTY 50,17890.55,17945.6,17688.5,17764.8,2021-11-18,2021-11-19,60347.5863,60862.7211,56542.1638,56749.2716,86652421148.4444,1113747141785.63
2021-11-22,7255.45561522,23429.70236891,4166.21423297,7429.41555115,4147.34989912,13425.21024545,5172.68358097,6571.95548361,5998.68407956,1220.23067782,16380.98,16644.77,16764.86,16374.78,NIFTY 50,17796.25,17805.25,17280.45,17416.55,2021-11-22,2021-11-23,58711.9133691042,59060.9948,55688.9573,56369.5245,64891116995.1329,1082425278046.93
